AM0,BM0,ent0,Cent0,Pfreq0,Ppeak0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,Cent1,Pfreq1,Ppeak1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,Cent2,Pfreq2,Ppeak2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,Cent3,Pfreq3,Ppeak3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,Cent4,Pfreq4,Ppeak4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,Cent5,Pfreq5,Ppeak5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,Cent6,Pfreq6,Ppeak6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,Cent7,Pfreq7,Ppeak7,skew7,kurt7,Hmob7,Hcomp7,AM8,BM8,ent8,Cent8,Pfreq8,Ppeak8,skew8,kurt8,Hmob8,Hcomp8,AM9,BM9,ent9,Cent9,Pfreq9,Ppeak9,skew9,kurt9,Hmob9,Hcomp9,AM10,BM10,ent10,Cent10,Pfreq10,Ppeak10,skew10,kurt10,Hmob10,Hcomp10,decTime,n_modes
0.0031220329189435535,10.742424491986268,3.7585371342316165,8.569960216214723,0.00599124277981405,8.47650693155598,0.014270583308042782,1.4297594536092655,0.03062000411173693,1.091345383708565,0.00132832801160231,1.5906821019866761,3.766705796652031,5.419561635771252,0.0008872173975278826,5.863571345786987,0.011744388698424849,0.6449812990346628,0.019791020151089706,1.1601969627457647,0.0010698978851534796,1.0657405547491345,3.5290721282536732,2.7308414079002583,0.000594418235065998,2.462503749792304,-0.047125378767580495,1.7169852891505597,0.010307543386081844,1.2793234459608147,0.0011469931116504207,1.3746662714055187,3.29729390915536,1.2716261953952985,0.000766733432778308,1.2263464889403906,0.17631050588011513,5.533194177548943,0.004874051584859759,1.3472275173775425,0.0011204351717823823,1.2576709076323227,3.316103487322796,0.6907516748044581,0.0007014132592342662,0.5984570866029105,0.07688195727408693,5.904726899105121,0.0025676655854785313,1.2359000174474721,0.001292277602885862,2.6526643939956114,2.85081106975226,0.31113448170556934,0.0014786569178591908,0.3695390753340377,0.8022811418651661,22.803226951516248,0.0011472129098812976,1.2888093079561695,0.0009519842892810632,0.842244740149807,4.013352895228546,0.18226519252593365,0.0004694711552501733,0.17659389440741624,0.025997011350993228,0.6183392336666396,0.0006118364310028388,1.2108382931501944,0.0007349872177821961,0.6626027655993191,3.897059655146207,0.07702808293568975,0.00036950175879737443,0.07521591798834396,0.21465503776018582,2.4950456572729154,0.00028006061000669744,1.155281176901973,0.0005131878047251988,0.23040325190701264,4.338790247042672,0.04314744255410441,0.0001279314325611631,0.039243087646092495,0.010863047862138587,-0.27636626435107603,0.00014057436077576793,1.1466419084361494,0.00020170266478657483,0.03887205677604472,4.226784417526109,0.027917627054576327,2.165856304888257e-05,0.02616205843072833,0.009808305135172682,0.5372286515426694,7.754562682533666e-05,1.0996867559170929,0.0001968663609328013,0.029526157047853035,4.319050390440203,0.007425286562190216,1.227124702291044e-05,0.0065405146076820825,0.5887278530511918,-0.13464580234802348,2.8246161205332158e-05,1.3184427417353926,6.286466121673584,11.0
