AM0,BM0,ent0,Cent0,Pfreq0,Ppeak0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,Cent1,Pfreq1,Ppeak1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,Cent2,Pfreq2,Ppeak2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,Cent3,Pfreq3,Ppeak3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,Cent4,Pfreq4,Ppeak4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,Cent5,Pfreq5,Ppeak5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,Cent6,Pfreq6,Ppeak6,skew6,kurt6,Hmob6,Hcomp6,decTime,n_modes
0.003151688994325111,1.0132351216691402,4.080906924718734,19.99994843044667,0.0020264702433308436,20.0,-2.9262353185881398e-05,-1.4968916361959663,0.2506674421131632,1.0000503510424836,0.0031773391811826244,1.0297085581922583,4.104477837556439,20.00076543924198,0.002059417116377044,20.0,-3.0110172519698256e-05,-1.4970247721265773,0.2506795600386496,1.0000479007320524,0.003992496136734719,1.623792528916818,4.427174686062795,12.003157927466606,0.0032475850577750147,12.0,-3.954103743378925e-05,-1.4949203598538034,0.15063153563735718,1.0001333494878972,0.00013134083167762453,0.0031963243895033093,1.7839409553816628,8.440947170519323,6.392643667164256e-06,2.242424242424242,-0.6868748248510144,184.13419267701136,0.05592382849613299,1.6290996324475,0.0002656060445446669,0.007740642619678438,2.996553951183615,20.112331718937487,1.548128523220215e-05,20.0,-0.002104989408767791,1.2120690437815087,0.2521667527109937,1.005795898186176,0.00011039695082920486,0.0017613925957783417,2.4619494815667085,32.935083926431936,3.522785190543938e-06,32.121212121212125,0.012390742951040423,6.085892789752338,0.41063402713188224,1.015284697612111,0.00015304749010183505,0.002399585737888392,3.0729950680704503,59.92734560271849,4.799171475686171e-06,60.0,-0.0009036437645317069,-1.3455073836303535,0.7354933100771283,0.9998562213092715,43.92847013473511,7.0
