AM0,BM0,ent0,Cent0,Pfreq0,Ppeak0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,Cent1,Pfreq1,Ppeak1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,Cent2,Pfreq2,Ppeak2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,Cent3,Pfreq3,Ppeak3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,Cent4,Pfreq4,Ppeak4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,Cent5,Pfreq5,Ppeak5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,Cent6,Pfreq6,Ppeak6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,Cent7,Pfreq7,Ppeak7,skew7,kurt7,Hmob7,Hcomp7,decTime,n_modes
64.60166296245886,447499134.9929902,4.305844301321474,0.018100124249204055,894998.2699859446,0.006060606060606061,-0.6089899255494617,-0.870053705925697,0.0005387988052983011,48.656135850132905,0.6152223278174724,48856.34209808591,3.8252831264737845,10.420713741114515,97.71268419617184,10.242424242424242,2.413912567755417e-05,-0.024156261133437607,0.13180282720584574,1.0376203608034602,3.219993126092062,1383539.4166418964,3.927262839615089,1.0510585608255785,2767.0788332837933,0.9090909090909091,0.06664803778605859,0.28082227209176835,0.014158252085091019,1.841985556632292,1.4997350692083025,288348.1871370173,4.10856892493876,3.0997814614911117,576.6963742740347,2.896969696969697,-0.0010338204172406517,-0.12810113330912776,0.039864517934505794,1.1685210991566473,0.8907210814081281,103824.81395440213,3.830329683970278,6.177886866272291,207.6496279088042,5.945454545454545,0.003148194087002509,0.0712749087033151,0.07857086459044331,1.0681996267652414,0.4552720289002548,26807.138707349008,3.7307215386448336,15.979657985744192,53.614277414698016,15.690909090909091,0.0013482964119814643,0.06998066272301617,0.2014537219870903,1.0249109640172307,0.34990014266073866,15904.278499983286,3.9665563909394304,23.071578665741324,31.80855699996657,22.733333333333334,0.0023036201676001253,-0.01094894982408201,0.29003330711976494,1.0183663634333924,0.25457264169309096,8357.484256113452,3.8909822631500828,32.11270046069555,16.7149685122269,31.206060606060607,0.000272279177317312,-0.006229580252586242,0.402410598143558,1.0175216986396347,312.98876667022705,8.0
