AM0,BM0,ent0,Cent0,Pfreq0,Ppeak0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,Cent1,Pfreq1,Ppeak1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,Cent2,Pfreq2,Ppeak2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,Cent3,Pfreq3,Ppeak3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,Cent4,Pfreq4,Ppeak4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,Cent5,Pfreq5,Ppeak5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,Cent6,Pfreq6,Ppeak6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,Cent7,Pfreq7,Ppeak7,skew7,kurt7,Hmob7,Hcomp7,AM8,BM8,ent8,Cent8,Pfreq8,Ppeak8,skew8,kurt8,Hmob8,Hcomp8,AM9,BM9,ent9,Cent9,Pfreq9,Ppeak9,skew9,kurt9,Hmob9,Hcomp9,AM10,BM10,ent10,Cent10,Pfreq10,Ppeak10,skew10,kurt10,Hmob10,Hcomp10,AM11,BM11,ent11,Cent11,Pfreq11,Ppeak11,skew11,kurt11,Hmob11,Hcomp11,decTime,n_modes
0.20628939900642798,6861.794744031612,4.166657593364912,29.99856690593839,27.44717897422879,30.0,1.5801898594156187e-05,-0.030604354753836827,0.7362242579912165,1.0000301739338546,0.22799227330542618,8806.47725922584,4.02757868280745,9.537131606257761,35.2259089280534,10.0,-0.00014210337037840173,0.5242044687643803,0.24128074891296544,1.0253559035449293,0.14200610630168292,3256.7256751758077,4.185273660977748,6.005208291852187,13.026902611755018,6.0,4.49573467591835e-05,-0.009030478720947421,0.15094425895736727,1.013392812634249,0.01072460357033768,18.49375478334607,3.932315597893321,2.009027200954145,0.0739750182231934,2.0,0.0007927593853338842,-0.024357943172274688,0.05033519620679991,1.0032287528440011,0.00015442861736016269,0.048937724636083244,0.9378240662133174,1.1508439084931403,0.0001956093528479977,1.0484848484848486,-2.0712315226971936,205.8620459751958,0.02395002685610421,1.3277117092205306,0.00026591551035176674,0.19109538798138048,0.5511906821669622,0.3253669548152972,0.0007582649423084362,0.00909090909090909,5.12979394650791,72.04456396327792,0.008420322193714956,1.5178477037716998,0.00021357986750821867,0.0749106255273316,1.051897420576632,0.26457431910826823,0.00029954425378839737,0.10606060606060606,-2.7346326198969684,64.83569041735669,0.003802962235288769,0.9963694407130295,0.00030457546741199454,0.061751159057374536,2.05252692560399,0.11126763609359487,0.00024642540962951573,0.048484848484848485,-0.43203343912746967,20.64524139050797,0.0019018986509979142,0.8370695015676739,0.00024872815864373593,0.01230914204672409,3.402061028389236,0.06073104838390709,4.8949921926653354e-05,0.03636363636363636,-0.6353369500310114,7.711125901976322,0.0008814666665778874,0.9026412800998338,0.0003648881280108113,0.016772639826873614,4.350521651190774,0.016634280027863702,6.556477681173345e-05,0.00909090909090909,0.17680336740546443,-0.6062706410010867,0.0003603610088567118,1.2776015964000442,0.0001957644842922858,0.003923791615930962,4.457424756373619,0.008778674303998167,1.567698656712071e-05,0.006060606060606061,0.10827907171997944,-1.412820907594009,0.00016344534957871888,1.4137190185449027,0.0006357935968722249,0.04115956641551992,4.272664873388643,0.014478842732912476,0.00016314428900043428,0.0030303030303030303,-0.047475289375708,-1.5289376132541233,1.982075138655385e-05,4.52936269137778,0.503446102142334,12.0
