AM0,BM0,ent0,Cent0,Pfreq0,Ppeak0,skew0,kurt0,Hmob0,Hcomp0,AM1,BM1,ent1,Cent1,Pfreq1,Ppeak1,skew1,kurt1,Hmob1,Hcomp1,AM2,BM2,ent2,Cent2,Pfreq2,Ppeak2,skew2,kurt2,Hmob2,Hcomp2,AM3,BM3,ent3,Cent3,Pfreq3,Ppeak3,skew3,kurt3,Hmob3,Hcomp3,AM4,BM4,ent4,Cent4,Pfreq4,Ppeak4,skew4,kurt4,Hmob4,Hcomp4,AM5,BM5,ent5,Cent5,Pfreq5,Ppeak5,skew5,kurt5,Hmob5,Hcomp5,AM6,BM6,ent6,Cent6,Pfreq6,Ppeak6,skew6,kurt6,Hmob6,Hcomp6,AM7,BM7,ent7,Cent7,Pfreq7,Ppeak7,skew7,kurt7,Hmob7,Hcomp7,decTime,n_modes
0.006939263360918697,5.256715229021591,4.435303258342754,18.764384254095866,0.010513430382625623,20.0,-0.00039492801396729733,-1.1108521542953353,0.23841478670116656,1.0502478443162868,0.001189728633266873,0.1467295386988096,3.1711917341199904,12.034394567997902,0.0002934590509475018,12.0,-0.004667717436448572,-1.1338216367109943,0.15015871753205984,1.0160282013956832,0.00038901287497335505,0.016234462929985937,3.638324185950441,4.070855400534846,3.246876444852201e-05,4.0,0.005580231312246195,-1.1212090912615837,0.051231513352658443,1.0463294716781473,8.157382805301292e-05,0.0010077789167759867,3.071271253517351,2.041912322244037,2.015504361974164e-06,1.587878787878788,0.07842553033082948,4.465238823752984,0.024326821363882197,1.1257807541419371,6.769998017708041e-05,0.0007211235978121378,2.859485375638033,1.2143676823706762,1.4418719793377758e-06,1.018181818181818,0.5086244564921933,11.381425136172567,0.013148248860944274,1.0485752876056815,4.360765830481121e-05,0.0003357605111430175,3.0226727869578847,0.5506973179952717,6.697477120808861e-07,0.3333333333333333,-0.1412550473442213,13.38893656672191,0.005904982487284985,1.08027686617648,4.039308527115309e-05,0.00031403592874545624,2.9804145686289485,0.3966066180107293,6.280653571819922e-07,0.21212121212121213,0.6242979914056072,17.034283760907613,0.002958340942855037,0.8833778067929178,2.7839492060432936e-05,0.0001646007502894276,3.1704080040740266,0.34557983188889774,3.2919253080208077e-07,0.07272727272727272,-3.7302622164031347,29.887185343508925,0.0012651943507197311,0.9142541124954567,0.30579686164855957,8.0
